id,timestamp,country,employment_status,job_title,job_years,is_manager,hours_per_week,telecommute_days_per_week,education,is_education_computer_related,certifications,salary
3369,1/2/2018 11:25:21,United States,Full time,Architect,5,No,40,0,Bachelors (4 years),Yes,No,7166
3370,12/16/2017 14:26:28,United States,Full time,Developer,5,No,40,5,Masters,No,No,7166
3371,12/19/2017 14:49:25,United States,Full time,Developer,6,No,40,0,Associates (2 years),Yes,Yes,6666
3372,12/18/2017 15:30:23,United States,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
3373,1/6/2017 9:30:20,Canada,Full time,DBA,3.75654483425072,No,40.5298498913368,0,Associates (2 years),Unknown,Yes,5928.7513823105
3374,12/12/2017 17:30:42,United States,Full time,Engineer,8,No,45,3,None (no degree completed),Unknown,Yes,6833
3375,12/21/2018 7:53:10,United States,Full time,DBA,8,No,45,4,Bachelors (4 years),Yes,Yes,7083
3376,12/24/2017 23:06:29,United States,Full time,Developer,2,No,40,2,None (no degree completed),Unknown,No,7916
3377,12/27/2017 4:31:30,Canada,Independent or freelancer or company owner,Developer,5,No,40,5,None (no degree completed),Unknown,No,7166
3378,12/27/2017 16:10:58,United States,Full time,Developer,3,No,42,1,Bachelors (4 years),No,No,7250
3379,12/26/2017 12:06:30,United States,Full time,Data Scientist,7.6337380952381,Yes,40.9479047619048,0,None (no degree completed),Unknown,Yes,6800.60120512821
3380,1/5/2017 15:59:35,Australia,Full time,DBA,5,No,38,0,Bachelors (4 years),Yes,No,5416
3381,1/5/2017 13:55:24,United States,Full time,Developer,5,Yes,40,0,Bachelors (4 years),No,No,9333
3382,1/5/2017 16:31:01,United States,Full time,Engineer,6,No,40,0,Bachelors (4 years),Yes,No,5416
3383,1/5/2017 15:59:29,United States,Full time,DBA,4,No,40,0,Bachelors (4 years),Yes,No,8750
3384,12/30/2018 12:43:20,United States,Independent or freelancer or company owner,Architect,5,Yes,40,5,Masters,Yes,Yes,7166
3385,1/5/2017 23:02:44,Australia,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
3386,1/5/2017 11:11:39,United States,Full time,DBA,3,No,40,1,Bachelors (4 years),Yes,No,7916
3387,12/11/2017 9:59:48,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,9333
3388,12/21/2018 19:17:55,Canada,Full time,Manager,2,Yes,45,0,Bachelors (4 years),No,No,5833
3389,1/5/2017 14:54:36,United States,Full time,Developer,5.73367443667444,No,41.2799000721501,2,Bachelors (4 years),Yes,Yes,6677.9673408993
3390,12/11/2017 15:35:49,Syria,Full time,Other,5,Yes,40,0,Associates (2 years),Yes,No,7166
3391,12/13/2017 5:01:17,United Kingdom,Full time,Manager,10,Yes,40,0,Bachelors (4 years),No,Yes,6333
3392,12/20/2017 9:50:50,Israel,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
3393,12/26/2017 9:06:47,United States,Full time,Engineer,5,No,40,3,None (no degree completed),Unknown,Yes,7166
3394,12/31/2018 1:05:04,Netherlands,Full time,DBA,4.99722354162143,Yes,40.3784170446283,0,Masters,Yes,Yes,7366.40917499613
3395,1/6/2017 8:37:26,United States,Full time,DBA,4,No,40,5,Bachelors (4 years),Yes,Yes,8858
3396,12/18/2018 18:05:22,United States,Full time,Developer,10,No,40,5,None (no degree completed),Unknown,Yes,6666
3397,12/20/2017 19:04:32,United States,Full time,Developer,7.20494047619048,Yes,40,0,Associates (2 years),Yes,No,7823.67505555556
3398,1/12/2017 15:49:40,Sweden,Full time,Developer,1,No,40,0,Masters,Yes,Yes,6750
3399,1/9/2017 10:08:34,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
3400,1/9/2017 12:08:56,United States,Full time,Engineer,3,No,40,5,Bachelors (4 years),Yes,Yes,8583
3401,12/12/2017 13:09:03,United States,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,No,7500
3402,12/13/2017 11:31:22,Canada,Full time,DBA,5,Yes,40,0,None (no degree completed),Unknown,Yes,7166
3403,12/16/2017 12:10:31,United Kingdom,Full time,Developer,4.11272897715222,No,40.8092582064971,0,Bachelors (4 years),No,No,6967.32449087088
3404,12/19/2017 8:54:24,Ukraine,Full time,Developer,5,No,40,2,Masters,Yes,No,7166
3405,12/18/2017 10:39:40,United States,Full time,Developer,4,No,40,0,Bachelors (4 years),Yes,No,8333
3406,12/11/2018 9:28:02,Canada,Full time,DBA,7,No,40,0,Bachelors (4 years),No,Yes,5333
3407,12/20/2017 7:42:53,India,Full time,DBA,5,No,40,1,Bachelors (4 years),Yes,No,7166
3408,1/4/2018 12:16:32,United States,Full time,DBA,3,No,38,1,Masters,Yes,Yes,7283
3409,12/21/2017 2:50:20,United Kingdom,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),,No,7107.08916993941
3410,1/5/2017 14:14:43,United States,Full time,DBA,1,Yes,45,0,None (no degree completed),Unknown,Yes,9166
3411,12/13/2017 10:29:35,United States,Full time,DBA,3,No,40,1,Bachelors (4 years),No,Yes,9583
3412,12/18/2017 11:49:02,United States,Full time,Analyst,4.52357031857032,No,40.31392821884,0,None (no degree completed),Unknown,No,6571.89985894661
3413,1/2/2018 21:39:59,Australia,Full time,DBA,6,No,40,0,Bachelors (4 years),No,Yes,7333
3414,1/5/2017 11:06:00,Russia,Full time,DBA,5,No,40,0,Masters,Yes,Yes,7166
3415,12/15/2017 3:40:13,United Kingdom,Full time,DBA,4.61504132115576,No,40.8101695911809,1,Bachelors (4 years),Yes,Yes,7342.12456054052
3416,12/19/2017 11:19:51,Canada,Full time,Developer,10,No,40,3,Bachelors (4 years),Yes,No,4833
3417,12/23/2017 12:15:57,United States,Full time,DBA,5.62324044935113,Yes,41.5669992991615,0,Associates (2 years),Unknown,No,5745.17421050028
3418,12/18/2018 1:09:46,Guernsey,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
3419,12/11/2017 9:14:59,Canada,Full time,DBA,9,No,38,0,None (no degree completed),,Yes,5479
3420,12/13/2017 16:42:01,United States,Full time,Developer,3,Yes,40,0,Bachelors (4 years),No,No,7083
3421,12/29/2017 6:04:27,United Kingdom,Full time,DBA,9,No,37,0,None (no degree completed),Unknown,Yes,5425
3422,1/5/2017 12:48:13,United States,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
3423,12/12/2017 13:05:28,United Kingdom,Full time,DBA,5,Yes,40,4,None (no degree completed),No,No,7166
3424,12/13/2017 21:02:44,United States,Full time,DBA,3,No,41,0,Bachelors (4 years),Yes,Yes,6000
3425,1/5/2017 11:16:47,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
3426,12/11/2017 10:11:42,United States,Full time,DBA,7,No,40,0,Bachelors (4 years),Yes,No,9583
3427,12/18/2017 14:04:23,United States,Full time,Analyst,5,No,40,0,None (no degree completed),Unknown,Yes,6416
3428,12/19/2017 9:18:54,United Kingdom,Full time,DBA,5,No,40,1,Bachelors (4 years),Yes,No,7166
3429,1/5/2017 11:25:13,United States,Full time,DBA,5,No,45,4,Associates (2 years),No,Yes,9583
3430,12/20/2017 10:52:30,United States,Full time,DBA,9,Yes,45,2,None (no degree completed),Unknown,No,9083
3431,12/18/2017 11:02:54,United States,Full time,DBA,5,Yes,43,5,Masters,No,No,9500
3432,1/5/2017 13:19:28,United States,Full time,Manager,5,Yes,40,0,Masters,Yes,Yes,7166
3433,12/23/2017 8:36:43,United States,Full time,Architect,5,Yes,40,4,Masters,No,Yes,7166
3434,12/12/2017 16:39:02,Australia,Full time,DBA,6,No,40,0,Bachelors (4 years),Yes,Yes,8333
3435,1/2/2018 22:31:23,India,Full time,DBA,6.66507657620158,No,42.1861481149569,5,Bachelors (4 years),No,No,8392.14819126707
3436,1/9/2017 20:24:32,Brazil,Full time,Other,4.185,Yes,42.1548333333333,0,Bachelors (4 years),Yes,Yes,6223.9375
3437,12/20/2017 8:51:24,United States,Full time,DBA,1,No,45,0,Bachelors (4 years),Yes,No,6666
3438,12/29/2017 16:23:24,United States,Full time,DBA,10,No,40,0,Bachelors (4 years),Yes,No,6416
3439,12/18/2017 18:13:47,United States,Full time,DBA,3,Yes,45,1,Bachelors (4 years),Yes,No,7833
3440,12/18/2017 14:29:39,United States,Full time,Developer,3.69856055784643,No,40.0205538867642,0,Masters,Yes,Yes,6780.11225422692
3441,12/20/2017 10:28:06,United States,Independent or freelancer or company owner,Developer,6.69619897959184,No,40,0,Bachelors (4 years),Yes,No,7110.69535005927
3442,12/20/2017 8:11:43,United States,Full time,DBA,5,No,45,5,Masters,No,Yes,5416
3443,12/20/2017 11:39:46,United Kingdom,Independent or freelancer or company owner,DBA,4.67558902354955,No,39.99,2,Bachelors (4 years),Yes,Yes,7438.13929431197
3444,12/11/2017 15:58:54,United States,Full time,Architect,4.18269047619048,No,41.1558333333333,5,Masters,Yes,No,7164.30904761905
3445,1/5/2017 8:40:40,India,Full time,DBA,5,No,40,0,Masters,No,No,7166
3446,1/9/2017 11:08:34,United Kingdom,Full time,DBA,1,No,37,0,Masters,Yes,Yes,7083
3447,12/18/2017 7:42:17,United Kingdom,Full time,Analyst,4.55651515151515,No,40.0633333333333,0,None (no degree completed),Yes,No,6720.2165326087
3448,1/5/2017 12:20:07,United States,Full time,DBA,2,No,40,5,Bachelors (4 years),Yes,Yes,8083
3449,1/5/2017 18:15:38,United States,Full time,Developer,1,No,40,0,Associates (2 years),Yes,No,5666
3450,12/11/2017 11:00:38,United Kingdom,Independent or freelancer or company owner,Developer,5,No,40,3,Bachelors (4 years),No,Yes,7166
3451,12/21/2017 3:20:21,United Kingdom,Full time,Developer,4.78393032736957,Yes,40.6144070291164,0,Bachelors (4 years),Yes,No,7187.74309382049
3452,12/11/2017 13:25:46,Belgium,Full time,Manager,5,Yes,45,1,Bachelors (4 years),Yes,Yes,5750
3453,12/28/2018 0:57:56,Spain,Full time,DBA,0,No,44,0,None (no degree completed),Unknown,Yes,4625
3454,1/9/2017 11:14:47,United States,Full time,Developer,5,No,40,0,Bachelors (4 years),Yes,No,7166
3455,1/6/2017 8:53:45,United Kingdom,Full time,Developer,2,No,42,0,Masters,Yes,Yes,4083
3456,1/9/2017 13:55:45,United States,Full time,DBA,6.32895634920635,No,43.6386674991675,4,Masters,Yes,Yes,7357.51811255411
3457,12/13/2017 7:45:45,Hungary,Full time,Developer,3.86508333333333,Yes,40.008,0,Associates (2 years),No,No,5622.35030952381
3458,1/2/2018 13:10:28,United States,Part time,Developer,5,No,40,5,Masters,Yes,No,7166
3459,1/5/2017 10:13:31,United States,Full time,DBA,4.14672601405319,No,40.96771598007,0,Masters,Yes,No,7054.6438534377
3460,12/21/2017 2:43:42,United Kingdom,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
3461,1/9/2017 9:19:21,United States,Full time,DBA,4,No,40,1,Bachelors (4 years),No,No,5416
3462,12/11/2017 17:36:15,United States,Full time,Architect,2.75611904761905,No,40.2208333333333,4,Bachelors (4 years),Yes,Yes,7279.58607936508
3463,1/5/2017 9:02:53,United States,Full time,DBA,5,Yes,40,0,None (no degree completed),Unknown,Yes,7083
3464,1/6/2017 8:51:21,United States,Full time,DBA,8,No,40,0,Masters,Yes,Yes,8166
3465,12/12/2017 12:18:09,United States,Full time,DBA,4.58955810683984,Yes,40.8562840819312,0,None (no degree completed),Unknown,Yes,7993.8848224277
3466,1/5/2017 11:15:50,United States,Full time,DBA,1,No,45,1,Masters,Yes,Yes,8666
3467,12/11/2018 10:44:19,United States,Full time,Developer,3.59984483082277,No,41.6458574554531,5,Bachelors (4 years),Yes,No,7464.71911145561
3468,12/19/2017 12:07:08,United States,Full time,Developer,1,No,45,0,Bachelors (4 years),No,Yes,6666
3469,1/5/2017 16:05:58,Romania,Full time,DBA,4.88967219218178,No,40.3508664031341,0,Masters,Yes,Yes,6902.78415473201
3470,1/5/2017 11:24:30,United States,Full time,DBA,2,No,40,2,Masters,No,Yes,9583
3471,12/20/2017 13:49:30,Canada,Independent or freelancer or company owner,Architect,6.4565487012987,Yes,40.387,0,Bachelors (4 years),No,No,7389.95601948052
3472,12/11/2018 22:45:34,Belgium,Full time,DBA,3.70399044756057,Yes,41.4989178327142,0,Bachelors (4 years),Yes,Yes,7098.14087297353
3473,1/5/2017 11:47:20,United States,Full time,DBA,5,Yes,45,5,Bachelors (4 years),Yes,No,7916
3474,1/11/2017 4:33:34,Sweden,Full time,DBA,3,No,40,0,Associates (2 years),No,No,4000
3475,1/11/2017 18:18:38,United States,Full time,DBA,4,No,45,1,Associates (2 years),Yes,No,6083
3476,12/29/2018 18:08:09,United States,Full time,DBA,2,No,42,1,Bachelors (4 years),No,No,5950
3477,12/19/2017 15:13:11,India,Full time,DBA,5,No,40,0,Bachelors (4 years),No,Yes,7166
3478,12/21/2018 17:20:18,United States,Full time,DBA,4,No,40,1,Bachelors (4 years),No,No,6000
3479,12/19/2017 1:35:50,Sweden,Full time,Developer,2,No,40,0,Masters,Unknown,No,4427
3480,12/24/2017 17:45:05,United States,Full time,Architect,6.43319794584501,No,40.7668751509928,2,Masters,Yes,Yes,9105.57706204906
3481,12/14/2017 9:16:53,United States,Full time,DBA,4.90706368326881,No,40.7270053545496,0,None (no degree completed),Unknown,Yes,6600.64001429953
3482,12/11/2018 14:35:36,United States,Full time,Developer,4.89178011204482,Yes,43.5629285714286,1,Bachelors (4 years),No,No,8249.07421118012
3483,1/9/2017 8:30:53,United States,Full time,Developer,4,No,45,0,Masters,No,Yes,7583
3484,12/19/2017 7:07:30,United States,Independent or freelancer or company owner,Developer,6.08001577881183,No,39.025,5,Bachelors (4 years),No,No,6661.20016575092
3485,1/5/2017 12:59:34,United States,Full time,Developer,3,No,40,0,Bachelors (4 years),Yes,No,7416
3486,1/9/2017 11:35:45,United States,Full time,Developer,5.42141985791986,Yes,39.7441544011544,0,Bachelors (4 years),No,No,6875.24049797425
3487,12/12/2017 10:40:55,Austria,Full time,DBA,7,No,41,0,None (no degree completed),Unknown,No,6750
3488,1/11/2017 11:25:05,South Africa,Full time,Architect,10,Yes,40,0,Associates (2 years),Yes,Yes,6666
3489,1/7/2017 7:31:14,United States,Full time,Engineer,2,No,42,0,Bachelors (4 years),Yes,No,9583
3490,1/5/2017 11:34:58,United States,Full time,DBA,2,Yes,42,0,Bachelors (4 years),Yes,No,7500
3491,12/12/2017 15:43:01,United States,Full time,DBA,6,No,40,0,Associates (2 years),Unknown,Yes,7083
3492,1/9/2017 8:12:25,United States,Full time,Architect,1,No,40,0,Bachelors (4 years),No,No,6166
3493,1/5/2017 18:17:38,Ireland,Full time,Developer,0,No,40,0,Masters,Yes,Yes,9166
3494,1/5/2017 12:38:26,United States,Full time,DBA,3,No,40,5,Associates (2 years),Yes,No,7416
3495,12/20/2017 10:23:53,United Kingdom,Full time,Manager,7,Yes,37,0,Bachelors (4 years),Yes,Yes,5416
3496,12/20/2017 11:51:06,United States,Full time,DBA,5,No,40,0,Associates (2 years),Yes,No,7166
3497,1/9/2017 9:17:25,Mexico,Full time,DBA,4.88967219218178,No,40.3508664031341,0,Masters,Yes,Yes,6902.78415473201
3498,12/20/2017 15:15:09,United States,Full time,Architect,3.2388722943723,Yes,42.0512016594517,0,Bachelors (4 years),Yes,Yes,7480.21681746032
3499,12/22/2018 9:13:11,United States,Full time,Developer,5,Yes,40,0,Associates (2 years),No,No,7166
3500,12/20/2017 16:14:57,Australia,Full time,DBA,1,No,37,0,Associates (2 years),Unknown,Yes,9250
3501,12/18/2017 15:08:18,United States,Full time,Engineer,5,No,40,0,Bachelors (4 years),Yes,No,9583
3502,12/12/2018 5:40:03,Canada,Full time,DBA,6,No,40,0,Bachelors (4 years),Unknown,Yes,5833
3503,1/3/2019 0:26:13,Sweden,Full time,DBA,4.97644497756969,No,40.7119648455196,0,Masters,No,No,7360.20634324995
3504,1/9/2017 8:11:50,United States,Full time,DBA,4.26334942201647,No,41.3250618788777,2,Bachelors (4 years),Yes,No,6644.85170744648
3505,1/5/2017 9:38:15,Canada,Full time,DBA,1,Yes,40,1,None (no degree completed),Unknown,No,4093
3506,12/15/2017 12:13:54,United States,Full time,Developer,5,No,40,0,None (no degree completed),Unknown,Yes,7166
3507,1/2/2018 23:03:19,United States,Full time,Analyst,1,No,40,0,Bachelors (4 years),No,No,10416
3508,12/20/2017 16:11:05,Hungary,Full time,Developer,6,No,42,0,Bachelors (4 years),No,No,3833
3509,12/26/2018 10:45:45,Canada,Full time,DBA,7,Yes,37,0,Associates (2 years),Yes,Yes,5800
3510,12/20/2017 20:00:25,Australia,Full time,Developer,2,Yes,40,1,Bachelors (4 years),Yes,No,6666
3511,12/12/2017 11:27:39,United States,Full time,DBA,5.09177136752137,No,40.3388000888001,3,Masters,Yes,Yes,7773.54933333333
3512,1/5/2017 12:10:02,United States,Full time,DBA,4,No,40,0,None (no degree completed),No,Yes,7500
3513,12/13/2017 3:48:51,United Kingdom,Full time,Analyst,4.52357031857032,No,40.31392821884,0,None (no degree completed),Unknown,No,6571.89985894661
3514,12/18/2017 20:26:41,United States,Full time,Developer,3,No,44,0,Bachelors (4 years),No,No,7833
3515,1/9/2017 3:21:42,Ireland,Full time,Developer,10,Yes,40,0,Bachelors (4 years),No,Yes,7083
3516,12/27/2017 8:48:39,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
3517,12/11/2017 14:50:48,United States,Full time,DBA,1,No,45,0,Bachelors (4 years),Yes,No,7833
3518,1/5/2017 13:51:20,United States,Full time,DBA,4.14672601405319,No,40.96771598007,0,Masters,Yes,No,7054.6438534377
3519,1/5/2017 11:55:06,United States,Full time,DBA,3,No,40,0,Bachelors (4 years),Yes,Yes,7000
3520,1/10/2017 10:31:43,United States,Full time,DBA,7,No,40,0,Masters,Yes,No,7332
3521,1/9/2017 8:26:47,United States,Full time,DBA,4.47839514906318,No,40.3792591376114,2,Bachelors (4 years),Yes,Yes,7887.35529138691
3522,12/22/2018 8:22:59,United States,Full time,DBA,4.51547895160395,Yes,42.4202808744489,1,Bachelors (4 years),Yes,Yes,7588.50904536073
3523,12/20/2017 9:14:03,United Kingdom,Full time,Developer,3.4071563051657,No,41.4059969264776,0,Bachelors (4 years),No,Yes,6525.94355483067
3524,12/19/2017 16:03:24,New Zealand,Full time,Developer,1,Yes,40,0,None (no degree completed),Unknown,Yes,6972
3525,1/7/2017 2:21:25,Poland,Full time,DBA,4.99722354162143,Yes,40.3784170446283,0,Masters,Yes,Yes,7366.40917499613
3526,12/19/2017 12:41:18,Brazil,Full time,DBA,4.67085931479082,No,41.4131559575186,2,Associates (2 years),Yes,Yes,6836.39545759482
3527,12/15/2018 9:52:32,United States,Full time,DBA,4.88967219218178,No,40.3508664031341,0,Masters,Yes,Yes,6902.78415473201
3528,12/20/2017 10:02:52,United States,Full time,DBA,4.82728549228549,No,40.9208207070707,5,None (no degree completed),Unknown,Yes,7260.67862692863
3529,12/18/2017 8:53:37,United States,Full time,Developer,1,No,40,0,Masters,No,No,5916
3530,1/5/2017 12:26:25,United States,Full time,Architect,5,Yes,40,0,Associates (2 years),Yes,No,7166
3531,12/11/2018 6:46:38,United States,Full time,DBA,6,Yes,40,1,Bachelors (4 years),Yes,Yes,9583
3532,1/2/2018 18:31:45,United States,Full time,Developer,7,No,45,0,Bachelors (4 years),No,No,7916
3533,1/5/2017 16:03:44,United States,Full time,DBA,2,No,45,0,Bachelors (4 years),Yes,No,6166
3534,12/20/2017 13:17:29,Germany,Part time,Manager,1,Yes,40,5,Bachelors (4 years),Unknown,No,6250
3535,12/12/2017 12:00:24,United States,Full time,DBA,3,No,45,0,None (no degree completed),Unknown,Yes,6083
3536,12/21/2018 22:29:33,United States,Full time,Architect,5,Yes,40,,Bachelors (4 years),No,Yes,7166
3537,12/26/2018 15:49:33,United States,Independent or freelancer or company owner,DBA,5.53146031746032,No,40.06,3,Bachelors (4 years),No,Yes,7714.33111111111
3538,1/5/2017 13:00:05,United States,Full time,DBA,5,No,42,0,Bachelors (4 years),No,No,9166
3539,12/20/2017 2:04:13,France,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
3540,12/12/2018 10:06:17,United States,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),No,No,7107.08916993941
3541,12/19/2017 12:30:58,United States,Full time,Architect,7,No,40,,Masters,Yes,Yes,10416
3542,12/20/2017 14:55:34,Germany,Full time,DBA,4.56334920634921,No,39.3099927849928,0,None (no degree completed),No,Yes,5975.06684786765
3543,12/20/2017 14:59:01,Ukraine,Independent or freelancer or company owner,Developer,4.58853571428571,No,39.9808333333333,5,Masters,Unknown,No,6718.8075
3544,1/5/2017 11:21:15,United States,Full time,DBA,5.38916666666667,No,40.2540580808081,3,None (no degree completed),Unknown,Yes,7074.30340689866
3545,1/2/2018 16:40:16,United States,Full time,DBA,4,No,40,0,Bachelors (4 years),Yes,No,5583
3546,12/18/2017 13:26:09,United States,Full time,Developer,5.12024312760073,No,41.0945738201302,0,Associates (2 years),Yes,No,5871.87845699334
3547,1/5/2017 13:09:50,United States,Full time,DBA,5,No,40,0,Associates (2 years),Yes,No,7166
3548,1/9/2017 11:20:00,United States,Full time,DBA,5,No,40,0,Associates (2 years),Yes,Yes,7166
3549,1/11/2017 23:31:38,United States,Full time,DBA,10,No,45,0,Associates (2 years),Unknown,No,6666
3550,1/9/2017 15:13:10,United States,Full time,Analyst,5,No,40,0,Bachelors (4 years),Yes,No,7666
3551,12/16/2017 3:17:26,United Kingdom,Independent or freelancer or company owner,Developer,5.88666603133708,No,40.25,5,Doctorate/PhD,No,No,7021.55933458208
3552,1/4/2018 21:11:19,Australia,Full time,DBA,10,No,40,0,None (no degree completed),Unknown,Yes,6666
3553,1/10/2017 11:51:00,United States,Full time,DBA,4.61504132115576,No,40.8101695911809,1,Bachelors (4 years),Yes,Yes,7342.12456054052
3554,1/6/2018 14:09:41,United States,Full time,Developer,5.85867009379509,No,41.0618668831169,1,Bachelors (4 years),No,Yes,6406.95886960262
3555,1/13/2017 8:18:18,Ukraine,Full time,Developer,4.654,Yes,40.446,2,Masters,No,No,7495.94866666667
3556,1/5/2017 7:56:10,United States,Full time,Architect,5,No,40,4,Masters,Yes,No,7166
3557,1/9/2017 3:27:50,United Kingdom,Full time,Developer,10,No,40,0,None (no degree completed),Yes,Yes,3622
3558,12/19/2017 13:17:10,United States,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
3559,12/20/2017 8:11:03,United States,Full time,DBA,5,No,40,0,Masters,Yes,Yes,6250
3560,1/5/2017 11:18:08,United States,Full time,Engineer,4.96711437908497,Yes,40.7811425796426,0,None (no degree completed),Unknown,Yes,7202.08437321502
3561,12/20/2017 13:19:33,United States,Full time,DBA,3,No,40,0,Bachelors (4 years),Yes,No,5000
3562,12/11/2018 23:18:29,Germany,Full time,DBA,6,No,45,1,Associates (2 years),No,Yes,6250
3563,12/12/2017 12:06:45,United States,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),No,No,7107.08916993941
3564,1/5/2017 7:22:44,United States,Full time,DBA,5,No,40,5,None (no degree completed),Unknown,Yes,7166
3565,12/12/2018 16:41:06,Brazil,Full time,Developer,4.7707968745634,No,40.8104297959568,0,Bachelors (4 years),Yes,Yes,6573.34496751579
3566,12/11/2017 19:11:30,United States,Full time,DBA,1,No,45,5,None (no degree completed),Unknown,No,8833
3567,12/11/2018 7:03:30,United States,Full time,DBA,5,No,40,5,Bachelors (4 years),No,Yes,7166
3568,12/31/2018 12:06:24,Ukraine,Full time,DBA,4.04073862302981,No,40.9044485061286,0,Bachelors (4 years),No,No,7107.08916993941
3569,1/5/2017 16:05:45,United States,Full time,DBA,2,No,40,0,Bachelors (4 years),Yes,Yes,6458
3570,12/19/2017 6:37:54,Luxembourg,Full time,Analyst,7.06283333333334,No,42.0915555555556,0,Associates (2 years),Yes,No,6315.61118181818
3571,12/11/2017 20:24:27,United States,Full time,DBA,4.39897442599596,No,40.9390320654104,0,Bachelors (4 years),Yes,No,6929.89287980687
3572,12/12/2017 11:40:42,United States,Full time,DBA,5,No,40,4,Bachelors (4 years),Yes,Yes,7166
3573,12/20/2017 9:42:12,United States,Full time,DBA,3,No,42,0,Bachelors (4 years),Yes,Yes,6916
3574,1/5/2017 8:03:46,United States,Full time,Developer,5,Yes,40,4,Bachelors (4 years),Yes,No,7166
3575,12/12/2017 8:43:35,United States,Full time,DBA,4.26138437820312,No,41.0792931889243,1,Masters,Yes,Yes,7627.85606106677
3576,12/26/2017 19:21:18,Australia,Full time,DBA,4.64083006561005,No,41.1141375651309,0,Bachelors (4 years),Yes,Yes,7052.09183260453
3577,1/5/2017 11:35:58,United States,Full time,Developer,4.45645192422728,No,40.8940884054592,0,Bachelors (4 years),Yes,No,6564.939162516
3578,12/22/2017 14:01:50,United States,Full time,Architect,3,Yes,42,0,Bachelors (4 years),No,Yes,8958
3579,12/12/2017 11:45:38,United States,Full time,DBA,2,No,40,1,Bachelors (4 years),No,Yes,7500
3580,12/21/2017 11:43:37,United States,Full time,Developer,3,No,40,2,Bachelors (4 years),No,Yes,6666
3581,1/12/2017 9:16:50,United States,Full time,Developer,2,No,45,0,Bachelors (4 years),No,No,7791
3582,1/5/2017 13:19:34,United States,Full time,DBA,5,No,40,1,Bachelors (4 years),No,Yes,7166
3583,1/8/2017 21:06:03,Australia,Full time,Developer,4.40575169812128,No,41.2008068716629,5,Bachelors (4 years),Yes,Yes,7513.61026388444
3584,1/5/2017 17:38:45,United States,Full time,Developer,10,No,40,1,Bachelors (4 years),Yes,No,10000
3585,1/6/2017 10:44:26,United States,Full time,Manager,5,Yes,40,0,None (no degree completed),Unknown,No,7166
3586,1/3/2018 3:06:47,United Kingdom,Full time,DBA,3.49217382746,No,41.5034226847194,1,Bachelors (4 years),No,No,7760.29556259317
3587,1/9/2017 15:36:13,Mexico,Full time,DBA,5,No,40,0,Bachelors (4 years),Yes,Yes,7166
3588,12/15/2017 22:05:41,United States,Full time,DBA,2,No,40,1,Masters,Yes,No,6000
3589,12/19/2017 7:44:23,United States,Full time,DBA,5.07438239538239,No,41.7832896825397,1,Masters,No,Yes,6984.57825036075
3590,1/10/2017 18:08:56,United States,Full time,Engineer,5,No,40,4,Bachelors (4 years),Yes,Yes,7166
3591,12/11/2018 23:33:22,United Kingdom,Full time,DBA,6,No,37,1,None (no degree completed),Yes,No,5000
3592,1/5/2017 12:46:34,United Kingdom,Full time,Developer,1,No,38,0,Bachelors (4 years),No,Yes,5692
3593,12/20/2017 2:43:46,Spain,Full time,DBA,9,Yes,40,0,Bachelors (4 years),Yes,No,3916
3594,12/12/2017 12:01:07,United States,Full time,DBA,5.41484649745679,No,40.5125823522882,1,Associates (2 years),No,Yes,7453.91735772153
3595,12/21/2017 12:55:11,New Zealand,Full time,DBA,2,No,40,1,Bachelors (4 years),Yes,Yes,6429
3596,12/12/2017 13:48:56,United States,Full time,DBA,0,No,40,1,Bachelors (4 years),No,No,8166
3597,12/11/2017 22:55:57,Hong Kong,Full time,DBA,3,Yes,40,0,Bachelors (4 years),Yes,Yes,8048
3598,12/16/2017 10:48:53,United States,Full time,DBA,4.82728549228549,No,40.9208207070707,5,None (no degree completed),Unknown,Yes,7260.67862692863
